0.000000	-1.079928
0.001264	-1.052105
0.002528	-1.171932
0.003792	-1.134366
0.005056	-1.174466
0.006321	-1.156533
0.007585	-1.169133
0.008849	-1.160361
0.010113	-1.159847
0.011378	-1.179111
0.012642	-1.172642
0.013906	-1.179553
0.015170	-1.179176
0.016434	-1.170977
0.017699	-1.173848
0.018963	-1.195499
0.020227	-1.185344
0.021491	-1.188986
0.022756	-1.193475
0.024020	-1.184301
0.025284	-1.195899
0.026548	-1.196613
0.027812	-1.196835
0.029077	-1.202750
0.030341	-1.194607
0.031605	-1.196782
0.032869	-1.209552
0.034134	-1.197040
0.035398	-1.211669
0.036662	-1.215118
0.037926	-1.206048
0.039190	-1.211414
0.040455	-1.219574
0.041719	-1.208938
0.042983	-1.214872
0.044247	-1.225407
0.045512	-1.220336
0.046776	-1.217467
0.048040	-1.213168
0.049304	-1.215792
0.050568	-1.227764
0.051833	-1.226719
0.053097	-1.229588
0.054361	-1.236076
0.055625	-1.228716
0.056890	-1.230248
0.058154	-1.245674
0.059418	-1.234800
0.060682	-1.239251
0.061946	-1.250974
0.063211	-1.247789
0.064475	-1.248350
0.065739	-1.252215
0.067003	-1.242270
0.068268	-1.252704
0.069532	-1.253209
0.070796	-1.249692
0.072060	-1.260004
0.073324	-1.254424
0.074589	-1.251770
0.075853	-1.265983
0.077117	-1.254158
0.078381	-1.259214
0.079646	-1.274538
0.080910	-1.258587
0.082174	-1.263259
0.083438	-1.270465
0.084702	-1.271556
0.085967	-1.274749
0.087231	-1.275859
0.088495	-1.273662
0.089759	-1.281369
0.091024	-1.278014
0.092288	-1.277522
0.093552	-1.290541
0.094816	-1.279397
0.096080	-1.283738
0.097345	-1.296680
0.098609	-1.281675
0.099873	-1.290519
0.101137	-1.299867
0.102402	-1.293573
0.103666	-1.301314
0.104930	-1.298720
0.106194	-1.295303
0.107458	-1.308249
0.108723	-1.299442
0.109987	-1.305814
0.111251	-1.303499
0.112515	-1.306149
0.113780	-1.311172
0.115044	-1.321099
0.116308	-1.308193
0.117572	-1.314171
0.118836	-1.321200
0.120101	-1.298401
0.121365	-1.321312
0.122629	-1.333861
0.123893	-1.318666
0.125158	-1.327527
0.126422	-1.334446
0.127686	-1.328290
0.128950	-1.326883
0.130214	-1.326977
0.131479	-1.333880
0.132743	-1.340812
0.134007	-1.330262
0.135271	-1.345137
0.136536	-1.350009
0.137800	-1.337051
0.139064	-1.351128
0.140328	-1.351383
0.141592	-1.340962
0.142857	-1.344423
0.144121	-1.359547
0.145385	-1.347304
0.146649	-1.359080
0.147914	-1.341504
0.149178	-1.351677
0.150442	-1.369060
0.151706	-1.352670
0.152970	-1.364404
0.154235	-1.370779
0.155499	-1.358695
0.156763	-1.364588
0.158027	-1.381804
0.159292	-1.362879
0.160556	-1.371690
0.161820	-1.384173
0.163084	-1.366068
0.164348	-1.378394
0.165613	-1.389102
0.166877	-1.373311
0.168141	-1.387567
0.169405	-1.396563
0.170670	-1.382063
0.171934	-1.396741
0.173198	-1.394706
0.174462	-1.391604
0.175726	-1.407657
0.176991	-1.387287
0.178255	-1.394778
0.179519	-1.403811
0.180783	-1.410587
0.182048	-1.399424
0.183312	-1.403119
0.184576	-1.394206
0.185840	-1.412983
0.187104	-1.416012
0.188369	-1.402871
0.189633	-1.411063
0.190897	-1.412396
0.192161	-1.407036
0.193426	-1.428718
0.194690	-1.413308
0.195954	-1.420104
0.197218	-1.433893
0.198482	-1.418016
0.199747	-1.420762
0.201011	-1.433193
0.202275	-1.421938
0.203539	-1.438940
0.204804	-1.442564
0.206068	-1.419520
0.207332	-1.438856
0.208596	-1.437436
0.209860	-1.432996
0.211125	-1.442856
0.212389	-1.435396
0.213653	-1.429699
0.214917	-1.454869
0.216182	-1.444072
0.217446	-1.445654
0.218710	-1.448646
0.219974	-1.446465
0.221238	-1.445650
0.222503	-1.461854
0.223767	-1.455387
0.225031	-1.451614
0.226295	-1.474387
0.227560	-1.454453
0.228824	-1.467370
0.230088	-1.470359
0.231352	-1.457082
0.232616	-1.472471
0.233881	-1.472567
0.235145	-1.468273
0.236409	-1.477209
0.237673	-1.467179
0.238938	-1.478945
0.240202	-1.491646
0.241466	-1.469002
0.242730	-1.475725
0.243994	-1.481964
0.245259	-1.477160
0.246523	-1.488252
0.247787	-1.487406
0.249051	-1.475943
0.250316	-1.493791
0.251580	-1.493381
0.252844	-1.488460
0.254108	-1.502127
0.255372	-1.495319
0.256637	-1.489821
0.257901	-1.514223
0.259165	-1.500682
0.260429	-1.509226
0.261694	-1.503997
0.262958	-1.501315
0.264222	-1.514728
0.265486	-1.518793
0.266750	-1.495877
0.268015	-1.517944
0.269279	-1.528669
0.270543	-1.501678
0.271807	-1.514360
0.273072	-1.522714
0.274336	-1.508186
0.275600	-1.528992
0.276864	-1.530969
0.278128	-1.517287
0.279393	-1.537722
0.280657	-1.516708
0.281921	-1.535300
0.283185	-1.543758
0.284450	-1.525653
0.285714	-1.538649
0.286978	-1.548244
0.288242	-1.523462
0.289506	-1.546205
0.290771	-1.551065
0.292035	-1.536378
0.293299	-1.555655
0.294563	-1.549793
0.295828	-1.531242
0.297092	-1.549948
0.298356	-1.562182
0.299620	-1.542102
0.300884	-1.567600
0.302149	-1.547008
0.303413	-1.556784
0.304677	-1.574331
0.305941	-1.551495
0.307206	-1.557045
0.308470	-1.570573
0.309734	-1.548715
0.310998	-1.577029
0.312262	-1.576574
0.313527	-1.567409
0.314791	-1.579447
0.316055	-1.579481
0.317319	-1.567792
0.318584	-1.584341
0.319848	-1.586166
0.321112	-1.572349
