0.000000	-1.069008
0.001264	-1.043519
0.002528	-1.161089
0.003792	-1.121653
0.005056	-1.172132
0.006321	-1.145760
0.007585	-1.142771
0.008849	-1.159184
0.010113	-1.144729
0.011378	-1.163442
0.012642	-1.168963
0.013906	-1.164390
0.015170	-1.172025
0.016434	-1.168622
0.017699	-1.165846
0.018963	-1.176484
0.020227	-1.176903
0.021491	-1.178744
0.022756	-1.189009
0.024020	-1.172684
0.025284	-1.190353
0.026548	-1.200183
0.027812	-1.184778
0.029077	-1.183092
0.030341	-1.189761
0.031605	-1.187516
0.032869	-1.196249
0.034134	-1.195905
0.035398	-1.186762
0.036662	-1.198773
0.037926	-1.202950
0.039190	-1.191751
0.040455	-1.208349
0.041719	-1.201163
0.042983	-1.205207
0.044247	-1.211978
0.045512	-1.197385
0.046776	-1.207723
0.048040	-1.215027
0.049304	-1.202434
0.050568	-1.209434
0.051833	-1.224866
0.053097	-1.207415
0.054361	-1.221499
0.055625	-1.228146
0.056890	-1.212919
0.058154	-1.229735
0.059418	-1.225523
0.060682	-1.224665
0.061946	-1.236158
0.063211	-1.222401
0.064475	-1.227170
0.065739	-1.234064
0.067003	-1.230341
0.068268	-1.236875
0.069532	-1.250722
0.070796	-1.234542
0.072060	-1.242291
0.073324	-1.259792
0.074589	-1.240011
0.075853	-1.250977
0.077117	-1.256435
0.078381	-1.249465
0.079646	-1.251973
0.080910	-1.267704
0.082174	-1.252733
0.083438	-1.259299
0.084702	-1.258088
0.085967	-1.254200
0.087231	-1.271182
0.088495	-1.261019
0.089759	-1.260967
0.091024	-1.274259
0.092288	-1.261302
0.093552	-1.273952
0.094816	-1.279081
0.096080	-1.257694
0.097345	-1.275383
0.098609	-1.285801
0.099873	-1.280393
0.101137	-1.287876
0.102402	-1.280688
0.103666	-1.280487
0.104930	-1.292239
0.106194	-1.288047
0.107458	-1.279526
0.108723	-1.296589
0.109987	-1.286315
0.111251	-1.290428
0.112515	-1.300704
0.113780	-1.290777
0.115044	-1.306711
0.116308	-1.310768
0.117572	-1.292607
0.118836	-1.314305
0.120101	-1.317358
0.121365	-1.301571
0.122629	-1.314599
0.123893	-1.305991
0.125158	-1.301681
0.126422	-1.319335
0.127686	-1.316563
0.128950	-1.317500
0.130214	-1.321301
0.131479	-1.315247
0.132743	-1.315705
0.134007	-1.325241
0.135271	-1.319425
0.136536	-1.331450
0.137800	-1.332966
0.139064	-1.331768
0.140328	-1.336046
0.141592	-1.329600
0.142857	-1.327188
0.144121	-1.334378
0.145385	-1.339128
0.146649	-1.331734
0.147914	-1.351611
0.149178	-1.340213
0.150442	-1.344976
0.151706	-1.352859
0.152970	-1.344738
0.154235	-1.348740
0.155499	-1.347639
0.156763	-1.347924
0.158027	-1.353490
0.159292	-1.359508
0.160556	-1.345990
0.161820	-1.356619
0.163084	-1.368372
0.164348	-1.359555
0.165613	-1.367104
0.166877	-1.376245
0.168141	-1.367743
0.169405	-1.377906
0.170670	-1.369284
0.171934	-1.372281
0.173198	-1.373765
0.174462	-1.372620
0.175726	-1.380014
0.176991	-1.378628
0.178255	-1.377006
0.179519	-1.385774
0.180783	-1.379819
0.182048	-1.387587
0.183312	-1.395375
0.184576	-1.383008
0.185840	-1.387363
0.187104	-1.400450
0.188369	-1.385451
0.189633	-1.388898
0.190897	-1.400077
0.192161	-1.408626
0.193426	-1.398776
0.194690	-1.399578
0.195954	-1.416275
0.197218	-1.413538
0.198482	-1.396971
0.199747	-1.409444
0.201011	-1.412848
0.202275	-1.402969
0.203539	-1.429377
0.204804	-1.414883
0.206068	-1.409375
0.207332	-1.410517
0.208596	-1.420352
0.209860	-1.418669
0.211125	-1.422129
0.212389	-1.419946
0.213653	-1.412503
0.214917	-1.429189
0.216182	-1.423996
0.217446	-1.435896
0.218710	-1.429757
0.219974	-1.423585
0.221238	-1.443822
0.222503	-1.440881
0.223767	-1.419041
0.225031	-1.448361
0.226295	-1.448617
0.227560	-1.433264
0.228824	-1.453221
0.230088	-1.444648
0.231352	-1.439982
0.232616	-1.462916
0.233881	-1.450718
0.235145	-1.455846
0.236409	-1.461790
0.237673	-1.445285
0.238938	-1.455259
0.240202	-1.473867
0.241466	-1.452703
0.242730	-1.464282
0.243994	-1.462364
0.245259	-1.455044
0.246523	-1.477379
0.247787	-1.480904
0.249051	-1.459941
0.250316	-1.477147
0.251580	-1.468859
0.252844	-1.470598
0.254108	-1.486747
0.255372	-1.471308
0.256637	-1.468655
0.257901	-1.496650
0.259165	-1.470981
0.260429	-1.488181
0.261694	-1.492856
0.262958	-1.481155
0.264222	-1.503916
0.265486	-1.502172
0.266750	-1.473431
0.268015	-1.505754
0.269279	-1.500763
0.270543	-1.483263
0.271807	-1.504493
0.273072	-1.495123
0.274336	-1.500099
0.275600	-1.519561
0.276864	-1.496574
0.278128	-1.507802
0.279393	-1.525828
0.280657	-1.496466
0.281921	-1.522669
0.283185	-1.523618
0.284450	-1.485448
0.285714	-1.528038
0.286978	-1.521487
0.288242	-1.511001
0.289506	-1.523123
0.290771	-1.527531
0.292035	-1.515702
0.293299	-1.533227
0.294563	-1.518556
0.295828	-1.531676
0.297092	-1.535532
0.298356	-1.520795
0.299620	-1.537620
0.300884	-1.541919
0.302149	-1.516335
0.303413	-1.546083
0.304677	-1.554642
0.305941	-1.520827
0.307206	-1.552684
0.308470	-1.554311
0.309734	-1.535300
0.310998	-1.556409
0.312262	-1.547971
0.313527	-1.541242
0.314791	-1.553488
0.316055	-1.545736
0.317319	-1.562573
0.318584	-1.570578
0.319848	-1.540103
0.321112	-1.555651
0.322376	-1.575099
0.323640	-1.545201
0.324905	-1.573390
0.326169	-1.584004
0.327433	-1.553592
0.328697	-1.584536
0.329962	-1.576405
0.331226	-1.562669
0.332490	-1.604381
0.333754	-1.567476
0.335018	-1.567888
0.336283	-1.599829
0.337547	-1.576076
0.338811	-1.575819
0.340075	-1.598884
0.341340	-1.572532
0.342604	-1.586195
0.343868	-1.599611
0.345132	-1.585150
0.346396	-1.595915
0.347661	-1.611029
0.348925	-1.573694
0.350189	-1.606572
0.351453	-1.603963
0.352718	-1.593653
0.353982	-1.612789
0.355246	-1.602606
0.356510	-1.593427
0.357774	-1.618418
0.359039	-1.609618
0.360303	-1.597559
0.361567	-1.619953
0.362831	-1.597243
0.364096	-1.616412
0.365360	-1.625811
0.366624	-1.595653
0.367888	-1.617576
0.369152	-1.633644
0.370417	-1.610674
0.371681	-1.630667
0.372945	-1.629416
0.374209	-1.607779
0.375474	-1.641362
0.376738	-1.632497
0.378002	-1.621991
0.379266	-1.650390
0.380530	-1.637992
0.381795	-1.626177
0.383059	-1.652444
0.384323	-1.630948
0.385587	-1.639124
0.386852	-1.644961
0.388116	-1.642416
0.389380	-1.657447
0.390644	-1.652847
0.391908	-1.637040
0.393173	-1.650041
0.394437	-1.652262
0.395701	-1.648974
0.396965	-1.670627
0.398230	-1.658313
0.399494	-1.657610
0.400758	-1.670819
0.402022	-1.663150
0.403286	-1.656299
0.404551	-1.671978
0.405815	-1.666860
0.407079	-1.670962
0.408343	-1.678118
0.409608	-1.661221
0.410872	-1.682148
0.412136	-1.687432
0.413400	-1.673145
0.414664	-1.687810
0.415929	-1.679748
0.417193	-1.677770
0.418457	-1.692966
0.419721	-1.680161
0.420986	-1.671446
0.422250	-1.698466
0.423514	-1.689504
0.424778	-1.687626
0.426042	-1.694854
0.427307	-1.686476
0.428571	-1.705365
0.429835	-1.699116
0.431099	-1.685547
0.432364	-1.701888
0.433628	-1.694582
0.434892	-1.705563
0.436156	-1.711382
0.437420	-1.697477
0.438685	-1.696751
0.439949	-1.710071
0.441213	-1.720051
0.442477	-1.710485
0.443742	-1.720666
0.445006	-1.726466
0.446270	-1.723122
0.447534	-1.722752
0.448798	-1.720247
0.450063	-1.730363
0.451327	-1.716845
0.452591	-1.726241
0.453855	-1.724271
0.455120	-1.736334
0.456384	-1.717925
0.457648	-1.733913
0.458912	-1.730527
0.460176	-1.723071
0.461441	-1.736204
0.462705	-1.735710
0.463969	-1.739900
0.465233	-1.738152
0.466498	-1.742524
0.467762	-1.752333
0.469026	-1.737584
0.470290	-1.745441
0.471554	-1.764718
0.472819	-1.732951
0.474083	-1.752552
0.475347	-1.761564
0.476611	-1.749948
0.477876	-1.755586
0.479140	-1.757433
0.480404	-1.751382
0.481668	-1.760168
0.482932	-1.760069
0.484197	-1.764461
0.485461	-1.758245
0.486725	-1.759970
0.487989	-1.778632
0.489254	-1.777277
0.490518	-1.757833
0.491782	-1.771751
0.493046	-1.777212
0.494310	-1.761663
0.495575	-1.770957
0.496839	-1.785918
0.498103	-1.788768
0.499367	-1.783184
0.500632	-1.779894
0.501896	-1.783149
0.503160	-1.781680
0.504424	-1.780689
0.505689	-1.805568
0.506953	-1.794714
0.508217	-1.789887
0.509481	-1.807383
0.510745	-1.793457
0.512010	-1.788068
0.513274	-1.799618
0.514538	-1.812503
0.515802	-1.799189
0.517067	-1.800629
0.518331	-1.809280
0.519595	-1.807316
0.520859	-1.806658
0.522123	-1.797769
0.523388	-1.821617
0.524652	-1.808303
0.525916	-1.816880
0.527180	-1.831794
0.528445	-1.826811
0.529709	-1.818192
0.530973	-1.820147
0.532237	-1.823380
0.533501	-1.821017
0.534766	-1.834865
0.536030	-1.820776
0.537294	-1.831145
0.538558	-1.836966
0.539823	-1.825178
0.541087	-1.827967
0.542351	-1.831307
0.543615	-1.838040
0.544879	-1.837349
0.546144	-1.843933
0.547408	-1.838040
0.548672	-1.839663
0.549936	-1.840784
0.551201	-1.827283
0.552465	-1.854789
0.553729	-1.852064
0.554993	-1.846370
0.556257	-1.868682
0.557522	-1.856669
0.558786	-1.865925
0.560050	-1.868176
0.561314	-1.858733
0.562579	-1.865047
0.563843	-1.868461
0.565107	-1.856132
0.566371	-1.876083
0.567635	-1.859535
0.568900	-1.852178
0.570164	-1.882816
